ROCK QUARRY PRODUCTIONS||||3915 NEW BERN AVE.|RALEIGH|NC|27610|919-832-7625|1-919-836-7625|JHOLEM@ROCKQUARRYPRODUCTIONS.COM|0000104682
RONCO COMMUNICATIONS||||595 SHERIDAN DRIVE|TONAWANDA|NY|14150|(716) 873-0760|1-716-879-8189|mschmitko@ronconet.com|0000104688
ROSATI ACOUSTICS & MULTIMEDIA,INC||||123 SOUTH STREET FLOOR #6|BOSTON|MA|02111|(617) 423-5546|1-617-423-5884|r@rosatiacoustics.com|0000104693
ROYAL MUSIC WORLD INC||||134-32A 35TH ST|FLUSHING|NY|11354|718-762-7098|1-718-762-7510||0000104700
RSPE AUDIO SOLUTIONS|DBA: RSPE|||4130 CAHUENGA BLVD., STE. 210|UNIVERSAL CITY|CA|91602|818-509-5876|1-818-509-5897|russ@rspe.com|0000104704
RUSSO MUSIC CENTER||||1989 ARENA DRIVE|HAMILTON|NJ|08610|(609) 888-0620|1-609-888-3492|BUYER@RUSSOMUSIC.COM|0000104707
RUTLANDS MUSIC INC||||2541 BEMIS RD|VALDOSTA|GA|31602|229-242-1222|1-229-242-1631||0000104708
SOUND ENGINEERING|SE SYSTEMS|||2605 PHOENIX DRIVE|GREENSBORO|NC|27406-6320|336-544-2077|1-336-544-2088|jrluther@sesystems.com|0000104712
SAMUEL MUSIC CO.||||P.O. BOX 1110|EFFINGHAM|IL|62401|217-342-9226|1-217-342-9227|purchasing@samuelmusic.com|0000104716
STONY RIDGE INC.|||DBA SAN ANTONIO SOUND & LIGHT|207 BRANIFF|SAN ANTONIO|TX|78216|210-524-3910|1-210-524-3911|MS@SANANTONIOSOUNDLIGHT.COM|0000104717
SAN DIEGO SOUND & MSC REPAIR (SVC)||||6563 EL CAJON BLVD|SAN DIEGO|CA|92115|619-582-8511|1-619-287-1948|jmaxwell@sdsmr.com|0000104718
SAVI LLC||||130 LARKIN WILLIAMS INDUSTRIAL CT.|FENTON|MO|63026|636/680-7284|1-636-680-1818|lsullivan@savi.cl|0000104719
SCHARFF WEISBERG INC||||36-36 33RD STREET|LONG ISLAND CITY|NY|11106|718-610-1660|1-718-610-1750|sschacther@swinyc.com|0000104720
SCHOOLHOUSE AUDIO-VISUAL|DIV OF INSTRUCTIONAL MEDIA INC|||PO BOX 860831|PLANO|TX|75086-0831|972-423-5874|1-972-424-3501|DIANA@SCHOOLHOUSEAV.COM|0000104723
SCHUBERT SYSTEMS GROUP||||7325 HINDS AVENUE|NORTH HOLLYWOOD|CA|91605|(818) 503-1234|1-818-503-0633|ssgdirk@aol.com|0000104724
SCMS INC.||||10201 RODNEY BLVD.|PINEVILLE|NC|28134|704/889-4508|1-704-889-4540|suzettec@scmsinc.com|0000104726
SCORPIO SOUND SYSTEMS||||56 MANLEY ST.|WEST BRIDGEWATER|MA|02379|508-584-0080|1-508-588-2117|GARY@SCORPIOSOUND.NET|0000104728
CORPORATE IMAGE AUDIO INCORPORATED|SCOTT D. MINTZ|||46 KINGFISHER CT|COTO DE CAZA|CA|92679|949-500-1198|1-949-766-0967|ciascott@aol.com|0000104729
AUDIO LIGHT & MUSIC||||5957 E.VIRGINIA BEACH BLVD. STE#5|NORFOLK|VA|23502|757-853-2424|757-857-6965|rome@AUDIOLIGHT.COM|0000104731
SHAPED MUSIC INC|dba SHAPED MUSIC|||3800 WEICKER DRIVE, UNIT 1|FORT COLLINS|CO|80524|970-221-2315|1-970-224-2326|RANDYC@SHAPEDMUSIC.COM|0000104745
SHELBY MUSIC CENTER|DBA SHELBY MUSIC CENTER|||306 S LAFAYETTE ST|SHELBY|NC|28150|(704) 487-7404|1-704-487-9280|shelbymusic2002@yahoo.com|0000104747
SHIMBROS PRODUCTION/AUDIO||||516 ROUTE 8|MAITE|GU|96910|671-472-9311|671-472-9312|jgascon@shimbros.com|0000104749
SHIVELBINE MUSIC & SOUND INC||||533 BROADWAY|CAPE GIRARDEAU|MO|63701|573-334-5218|1-573-334-8559|sales@shivelbinemusic.com|0000104750
SHORT SOUND SYSTEMS||||250 HIGH ACRES ROAD|HARMONY|PA|16037|(724)453-1401|1-724-453-1406|shortsnd@fyi.net|0000104752
SHOWCASE MUSIC & SOUND INC||||3401 S.E. HAWTHORNE|PORTLAND|OR|97214|(503) 231-7027|1-503-236-9675|showcase@showcasemusicandsound.com|0000104754
GUITAR SHOWCASE|SHOWCASE MUSIC CORP.|||3090 S.BASCOM AVE.|SAN JOSE|CA|95124|408-377-5864|1-408-377-3701|tim@guitarchowcase.com|0000104755
SHOWTIME MUSIC, INC.||||2435 MEADOWBROOK MALL|BRIDGEPORT|WV|26330|304-842-3560|1-304-842-7534|showtimemusic@citynet.net|0000104757
SHREVEPORT MUSIC CO.||||1815 EAST 70TH STREET|SHREVEPORT|LA|71105-5301|318-798-6000|1-318-797-4572|DTEACH@NWLA.COM|0000104758
SIGMET CORPORATION||||289 HIGHWAY 33 E. BUILDING - B|MANALAPAN|NJ|07726|732-792-1221|1-732-792-1305|sigmetnj@aol.com|0000104764
SIOUX FALLS MUSIC CO||||1209 WEST 41st STREET|SIOUX FALLS|SD|57105|(605) 334-5361|1-605-334-6057|DON@SIOUXFALLSMUSIC.COM|0000104773
SKIPS MUSIC INC||||2740 AUBURN BLVD|SACRAMENTO|CA|95821|(916) 484-7575|1-916-484-7610|SKIP@SKIPSMUSIC.COM|0000104775
SONSHINE AUDIO|DBA: SONSHINE MINISTRIES, INC|||24184 HWY 72 EAST|ATHENS|AL|35613|256-232-4364|256-232-4320|sonshineaud50834@bellsouth.net|0000104786
SOUND & COMMUNICATION||||5830 NORTH STATE STREET|JACKSON|MS|39206|(601) 957-5830|1-601-956-6358|algie@soundandcom.com|0000104787
HIGH PERFORMANCE AV||||921 HIGHLAND ST|ROSEBURG|OR|97470|541-677-8894|541-677-8894|sales@sound-n-light.comt|0000104788
SOUND ASSOCIATES INC.||||560 F. AMSTERDAM AVENUE NE|ATLANTA|GA|30306|404-724-9050|1-404-724-9891|james@soundassociates.com|0000104790
SOUND BRIDGE||||P.O. BOX 8929|ANAHEIM|CA|92812|714-778-4455||JWSOUNDBRIDGE@GMAIL.COM|0000104793
SOUND CONCEPTS||||1001 3RD AVE SW|CEDAR RAPIDS|IA|52404|319-366-7357|1-319-366-6429|darlysh@soundconceptsinc.net|0000104794
SOUND CONCEPTS|C/O FORTRESS OFFICE|||1233 CASTLE DRIVE SUITE A7|MASON|OH|45040|513-573-9006|1-513-573-9006|jim@soundconceptsllc.com|0000104796
SOUND DISTRIBUTORS INC||||P.O. BOX 8278|SAN ANTONIO|TX|78208|210-223-2923|1-210-223-6411|jimh@muzaktexas.com|0000104799
SOUND EFX PRODUCTION|SOUND CHECK INC.|||PO BOX 201|EATON RAPIDS|MI|48827|517-663-5261  X3|1-517-663-6920|Mark@soundfx.com|0000104800
SOUND FORCE||||1857 WAYNE AVE|DAYTON|OH|45410|(937) 256-6200|1-937-256-3520|SFISALES@ATT.NET|0000104801
SOUND IDEAS INC||||3671 KARL ROAD|COLUMBUS|OH|43224|(614) 263-3720|1-614-263-1823|KEITHB@SIDEAS.COM|0000104803
SOUTHERN CALIFORNIA SOUND IMAGE|||ATTN RALPH A WAGNER|2415 AUTO PARK WAY|ESCONDIDO|CA|92029|(760) 737-3900|1-760-737-3929|dshadoan@sound-image.com|0000104804
SOUND INVESTMENT AUDIO, LTD.||||1438 W.KINZIE, SUITE 200|CHICAGO|IL|60622|312-733-6860|1-312-733-6290|ABanicki@soundinvestmentav.com|0000104805
SOUND LIGHTS VIDEO|AKA; PHIL & SWIG INC.|||4743 IBERIA, SUITE A|DALLAS|TX|75207|(214) 828-9999|1-214-637-0245|BILL@SLVCONNECT.COM|0000104807
SOUND DISTRIBUTION & SALES-EAST||||10073 76TH AVE|BRIDGEVIEW|IL|60455|708/598-6888|708/598-7320|julieb@soundmarketingreps.com|0000104808
SOUND OF MUSIC||||106 W WALNUT STREET|KOKOMO|IN|46901|(765) 457-8821|1-765-457-8829|soundomusic@aol.com|0000104811
SOUND PLANNING DISTRIBUTORS, INC.||||5726 SW 103 AVE|COOPER CITY|FL|33328|954-434-3991|1-954-680-0193|dave@soundplanning.biz|0000104813
SOUND PRODUCTIONS||||10480 SHADY TRAIL #104|DALLAS|TX|75220|(214) 351-5373|1-214-351-6782|toi@soundpro.com|0000104815
SYSTEM SOLUTIONS NORTHWEST INC|AKA: SOUND SOLUTIONS NORTHWEST INC|||450 N. QUAY ST, SUITE A|KENNEWICK|WA|99336|509-783-8272|1-509-783-8350|BNELSON@SSNW.BIZ|0000104819
SOUND STAGE INC||||6869 STAPOINT CT STE 105|WINTER PARK|FL|32792|(407) 679-5090|1-407-679-5091|BILL@SOUNDSTAGEINC.COM|0000104821
SOUND VIBRATIONS INC||||P O BOX 31524|CORPUS CHRISTI|TX|78463|(361) 884-8981|1-361-884-3343|SOUNDVIBRATIONS@INTERCONNECT.NET|0000104826
SOUNDHILL TECHNOLOGIES, LLC||||PO BOX 186|HOLDEN|LA|70744|225-567-5539|1-225-567-6502|timhill@soundhillmusic.com|0000104830
SOUNDS GREAT, INC.|JAMES D HOLCOMB|||7 BROAD STREET|ROME|GA|30161|706-234-3222|1-706-234-3222|SOUNDSGREAT3@COMCAST.NET|0000104831
SOUNDSTAGE MUSIC & SOUND||||PO BOX 20057|HOUMA|LA|70360|985-851-7454|1-985-851-7454|KELLEHER_C@MSN.COM|0000104833
XEROX AUDIO VISUAL SOLUTIONS INC||||3170 REPS MILLER ROAD, STE 190|NORCROSS|GA|30071|770-449-4088|1-770-449-0188|jboyett@avp-inc.com|0000104839
SPACE MUSIC INC.||||13630 W. DIXIE HWY.|NORTH MIAMI|FL|33161|305-981-8945|1-305-981-8949|SPACE10737@AOL.COM|0000104845
THE SPEAKER SHOP||||9074 MARKET STREET|NORTH LIMA|OH|44452|330-758-6911|1-330-758-7382||0000104846
SPECIAL EVENT SERVICES||||3135 INDIANA AVE|WINSTON SALEM|NC|27105|336-725-7799|1-336-725-0019|cates@specialeventservices.com|0000104848
SPECTRUM SOUND INC||||1040-C ACORN DRIVE|NASHVILLE|TN|37210|(615) 391-3700|1-615-391-0822|barry@spectrumsound.net|0000104850
SPITZER MUSIC MANAGEMENT CO|||FRESNO STORE|5447 TELEGRAPH AVENUE|OAKLAND|CA|94609|(510) 652-1553|1-510-652-6575|soundcontracting@sbcglobal.net|0000104854
SPL INTEGRATED SOLUTIONS|ATTN: ACCOUNTS PAYABLE|||9180 RUMSEY ROAD D-4|COLUMBIA|MD|21045|410-992-0998-107|1-702-450-7752|gdouglas@splis.com|0000104855
SPRINGTREE MEDIA GROUP, LLC.||||1224 LAKEVIEW DRIVE|FRANKLIN|TN|37067|615-599-1505|1-615-599-7852|PETERV@SPRINGTREE.NET|0000104857
STAGE FRONT LIGHTING & THEATRICAL S|dba STAGE FRONT PRESENTATION SYSTEM|||6 SOUTHERN OAKS DRIVE|SAVANAH|GA|31405|912/236-1345|1-912-233-5350|lisaw@sfps.net|0000104862
STAGE PRO, INC.||||3196 K68 HWY|OTTAWA|KS|66067|785-242-0444|1-785-242-0445|jeffyoung@stagepro.com|0000104863
STARLITE PRODUCTIONS||||9 WHITTENDALE DRIVE|MOORESTOWN|NJ|08057|856-780-8000|856-780-8001|guz_gomez@starlitepro.com|0000104867
STARR SOUND, INC.||||929 NORTH LOOP|HOUSTON|TX|77022|713-697-6863|1-713-426-6605|RUEBEN@STARRSOUND.COM|0000104868
STEAM MUSIC & PRO SOUND||||3300 SW TOPEKA BLVD. #2|TOPEKA|KS|66611|785-267-3771|1-785-267-3775|DON@STEAMMUSIC.COM|0000104872
STEVE WEISS ELECTRONICS (SVC)||||4301 N.W. 93RD|SUNRISE|FL|33351|954-975-3390-272|1-603-843-8972|sweiss1175@aol.com|0000104877
STRASSBERG ASSOCIATES||||630 9TH AVE SUITE 1110|NEW YORK|NY|10036|(212) 315-9551|1-212-315-9552|STEV@STRASSBERG.COM|0000104881
STYLES MUSIC||||777 E. FOOTHILL BLVD.|POMONA|CA|91767|909 621-0549|1-909-625-7660|LOU@STYLESMUSIC.COM|0000104891
SUESS ELECTRONICS INC||||2520 WEST WISCONSIN AVENUE|APPLETON|WI|54914|920-733-6464|1-920-733-6410|LYNNS@SUESSELECTRONICS.COM|0000104893
SUMMIT ASSEMBLY INC|DBA SUMMIT INTEGRATED SYSTEMS|||1216 COMMERCE CT #3|LAFAYETTE|CO|80026|303-469-5252|303-469-5355|CHRIS@SUMMITINTERGRATED.COM|0000104894
SUPER ELECTRONICS|DBA: H&Y SUPER ELECTRONICS, INC.|||1028 SAN FERNANDO RD|SAN FERNANDO|CA|91340|818-365-3504|1-818-365-7164|SUPERELECTRONICS@VERIZON.NET|0000104900
SUPER VIDEO|DBA:AUDIO VIDEO KARAOKE STORE|||9654 16TH AVE.SW|SEATTLE|WA|98106|206-763-9446|1-206-767-4292|info@nwproaudio.com|0000104901
SUTHERLAND SIGHT & SOUND||||3906 N. JACKSON HWY|SHEFFIELD|AL|35660|256-381-1995|1-256-381-1998|robin@sutherlandsound.com|0000104903
SYSTEMS WIRELESS|VITEC BROADCAST SERVICES INC|||2701 NORTH ONTARIO STREET|BURBANK|CA|91504|818-841-3000|1-818-847-1279|KBROUSSARD@BEXEL.COM|0000104908
TARPLEY MUSIC CO.||||P.O. BOX 8150|AMARILLO|TX|79114|806-355-0795|1-806-353-6923|david@tarpleymusic.com|0000104916
TC FURLONG INC.||||27885 NORTH IRMA LEE CR, #101|LAKE FOREST|IL|60045|847-367-9588|1-847-367-9592|tc@furlong.com|0000104919
TECH ELECTRONICS, INC.||||6437 MANCHESTER|ST LOUIS|MO|63139|(314) 645-6200|1-314-951-7780|purchasing@techelectronics.com|0000104921
TECHNICAL SERVICE ASSOCIATES-SCV|SERVICE CENTER- PARTS ONLY|||133 N GIBSON RD STE 100|HENDERSON|NV|89014|702-563-4222|1-702-568-9090||0000104925
TSAV-TECHNICAL SERVICES A/V|DUSOUL CO., INC.|||775 BARBER STREET|ATHENS|GA|30601|706-613-8759|1-706-243-4940|ANNAZINSKI@TSAV.COM|0000104926
TECHNICAL SUPPORT SYSTEMS, LLC|C/O CANNON IVY, PLLC|||2232 CENTRAL AVENUE|MEMPHIS|TN|38104|(901) 398-5908|1-901-398-5914|CHIP@TECHSUPPORTSYS.COM|0000104927
TSI TECHNI-SERVE INDUSTRIES (SVC)||||80 GREENWOOD AVENUE SUITE # 3|MIDLAND PARK|NJ|07432|201-670-1767|1-201-444-8176|tsiadmin@mindspring.com|0000104928
TECHNOLOGY ARTISTS||||9704 JORDAN CIRCLE|SANTA FE SPRINGS|CA|90670|562-903-0772|1-562-903-9321|tecartist@aol.com|0000104929
TECHNOLOGY PROVIDERS, INC. (TPI)||||2915 N NEVADA ST|CHANDLER|AZ|85225|480-857-0099|1-480-857-2288|dbawazofo@tpi.cc|0000104931
TECHNOMEDIA SOLUTIONS, INC.||||4545 36th. STREET|ORLANDO|FL|32811|407-351-0909|1-407-248-9484|jnyder@gotechnomedia.com|0000104932
TECHNOVATIONS INTERGRATION GROUP, L||||4868 RESEARCH DRIVE|SAN ANTONIO|TX|78240|210-372-0000|1-210-696-0029|dave@technovationsusa.com|0000104933
TELE-MEASUREMENTS INC.||||145 MAIN AVENUE|CLIFTON|NJ|07014|973-473-8822|1-973-473-0521|gmcorp@aol.com|0000104935
FUNA INT'L||||1570 NW 165TH STREET|MIAMI|FL|33169|513-784-9797|1-305-622-2872|g.vasquez@funa.com|0000104936
TEMPEST TECHNOLOGIES, LLC||||1045 12TH AVE NW. STE F-8|ISSAQUAH|WA|98027|425-996-0228|1-425-392-8284|ben.swift@tempesttech.net|0000104937
THE CARNESI COMPANY, INC.|DBA:DIVINE WILL MUSIC|||943 N.EXPRESSWAY #15-9112|BROWNSVILLE|TX|78520|956-504-6622|1-956-544-8301|ajcarneis@cs.com|0000104945
AKROZ PROFESSIONAL||||68 E BONITA ROAD|CHULA VISTA|CA|91910|619-425-9864|1-619-470-9864|tmirador@akroz.com|0000104947
THE MUSIC PEOPLE||||154 WOODLAWN ROAD SUITE - C|BERLIN|CT|06037|860-829-9229|1-860-828-1353|proaudiopurchasing@musicpeopleinc.com|0000104953
THE PERSONAL COMPUTER STORE, INC.||||1400 UNIVERSITY DR. E|COLLEGE STATION|TX|77840|979-846-9727|1-979-268-1017|bona@MICROAGECS.COM|0000104956
TOMS RIVER MUSIC||||635 BAY AVE.|TOMS RIVER|NJ|08753|732-240-5454|1-732-240-3238|tomsrivermusic@verizon.net|0000104977
TOP AUDIO USA, INC.||||18901 NW 2ND AVE.|MIAMI|FL|33169|305-653-2594|1-305-652-9671|jk@topaudiousa.com|0000104978
TOTAL ENTERTAINMENT||||501 INTERNATIONAL SPEEDWAY BLVD.|DAYTONA BEACH|FL|32114|(386) 254-8727|1-386-253-9090|swte@cfl.rr.com|0000104981
TOWER PRODUCTS|DBA: MARKERTEX VIDEO SUPPLY INC.|||PO BOX 397|SAUGERTIES|NY|12477|845-246-3036|1-845-246-1757|purchasing@towerpower.com|0000104984
TRAX AUDIO|DBA: TRAX TRUST|||285 NORTH MAIN|CLEARFIELD|UT|84015|801-825-4444|1-801-825-3026|jeremy@traxav.com|0000104986
TRINITY SOUND COMPANY||||1614 SOUTH CARLOS, SUITE B|ONTARIO|CA|91761|909-923-6640|1-909-923-6628|devin@trinitysoundcompany.com|0000104992
TRIO AUDIO||||PO BOX 20974|NEW YORK|NY|10025|917-371-0270|1-212-691-2751|SAM@TRIOAUDIO.COM|0000104993
TROXELL COMMUNICATIONS||||4830 SOUTH 38TH STREET|PHOENIX|AZ|85040|602/437-7240|1-602-437-7265|purchasing@trox.com|0000105000
TELCOM SERVICES INSTALLATION INC|TSI INC.|||700 FOUNTAIN LAKES BLVD|ST. CHARLES|MO|63301|636-425-1507|1-636-925-2116|tmannucci@tsi-global.com|0000105001
TULSA SCENIC|DBA:BUDDY D.TOWNES|||313 S.KENOSHA|TULSA|OK|74120|918-582-8458|1-918-582-8455|SALES@TULSASCENIC.COM|0000105002
TV MAGIC, INC.||||8112 ENGINEER ROAD|SAN DIEGO|CA|92111|858-650-3155|1-858-650-3158|michellek@tvmagic.tv|0000105005
TWO GUYS MUSIC||||303 W. COMMERCIAL|LEBANON|MO|65536|417-532-8380|1-417-532-3643|TWOGUYSMUSIC@MSN.COM|0000105008
VICKERS MUSIC CO.||||537 S PETERSON AVE|DOUGLAS|GA|31533|912-384-0949|1-912-384-0949|vickersmusic@windstream.net|0000105025
VICTOR LITZ MUSIC||||306 E DIAMOND AVE.|GAITHERSBURG|MD|20877|301-948-7478|1-301-977-1909|sales@victorlitzmusic.com|0000105026
VIDEO CORPORATION OF AMERICA||||7 VERONICA AVE.|SOMERSET|NJ|08875|732-545-8000|1-732-545-5101|kk@vca.com|0000105028
VIDEO SERVICES INC.||||1227 CALEDONIA STREET|MANKATO|MN|56001|507-625-1650|1-507-625-3676|purchaing@videoser.com|0000105030
VISA & MASTERCARD||||||UT|||||0000105035
VISUAL INNOVATIONS CO INC||||8500 SHOAL CREEK BLVD. BLDG. 1|AUSTIN|TX|78757|512 334-1100|1-512-334-1133|david_mccarley@vicav.com|0000105036
VISUAL SOUND, INC.||||485 PARKWAY SOUTH|BROOMALL|PA|19008|610-690-1349|1-610-544-3385|sbraaksma@visualsound.com|0000105037
WASHINGTON MUSIC CENTER||||11151 VEIRS MILL ROAD|WHEATON|MD|20902|301-946-8808|1-301-946-0487|ROBERT@WPSWORLD.COM|0000105054
WAUSAU MUSIC CENTER INC.||||200 E. WAUSAU AVE.|WAUSAU|WI|54403|715-845-4313|1-715-845-4854|wausaumusic@yahoo.com|0000105056
THE WCSL CORP|DBA: WEST COAST SOUND & LIGHT|||1295 N. EMERALD AVE. SUITE L|MODESTO|CA|95351|209-522-4896|1-209-521-2876|WAREHOUSE@WCSL.ORG|0000105067
WEST LA MUSIC|Store #1|||11345 SANTA MONICA BLVD|LOS ANGELES|CA|90025|(310) 477-1945|1-310-477-2476|pamr@westlamusic.com|0000105069
WEST MUSIC CO., INC.||||1212 5TH ST|CORALVILLE|IA|52241|319-351-2000|1-319-341-0088|purchasing@westmusic.com|0000105070
WESTERN STARLIGHT,INC.||||9001 REGATTA DR|HUNTINGTON BEACH|CA|92646|714-593-2545|714-965-2284|lisawestern@att.net|0000105071
WIZARD ELECTRONICS INC  (SVC)||||1438 Tullie Rd.|Atlanta|GA|30329|404-325-4891|1-404-325-4175|AP@WIZARDELECTRONICS.COM|0000105081
WOODSYS MUSIC||||135 SOUTH WATER STREET|KENT|OH|44240|(330) 673-1525|1-330-673-1818|admin@woodsys.com|0000105083
WORLD MUSIC||||23566 LYONS AVE.  #101|NEWHALL|CA|91321|661-288-2616|1-661-288-2632|sales@worldmusicscv.com|0000105088
WORLD OF MUSIC||||1355 W. 26TH ST|ERIE|PA|16508|814-459-2585|1-814-459-4336|musicman@velocity.net|0000105089
YANDA'S MUSIC INC.||||2301 CENTRAL AVE|KEARNEY|NE|68847|(308) 234-1970|1-308-236-2061|greg@yandasmpa.com|0000105097
Z BASS, INC.|DBA:Z-BASS SOUND|||212 BROADWAY|PT. PLEASANT BEACH|NJ|08742|732-904-6994|1-732-701-0229|zbass212@aol.com|0000105101
MUZAK OF TOLEDO|AKA: ZAISER COMMUNICATIONS INC|||5333 SECOR RD., STE. 22|TOLEDO|OH|43623|419-473-8811|1-419-473-8575|MUZTOL@EMAIL.MSN.COM|0000105102
PRO LINE AUDIO||||2994 WINNEBAGO RD.|NEW ALBIN|IA|52160|563-544-4656|563-544-4656|zero@acegroup.cc|0000105106
Z'S MUSIC & SOUND||||606 JACKSON AVENUE|CHARLESTON|IL|61920|(217) 345-2616|1-217-345-2690|zsmail@consolidated.net|0000105110
CHT SYSTEMS|AKA Customized Home Theater Systems|||107 OAK LAWN AVE|DALLAS|TX|75207|214-956-0292|1-214-956-0199|richard@chtsystems.net|0000105112
MUSIC ZONE|JTG, INC.|||2825 MARYLAND ST.|PADUCAH|KY|42001|270-554-0964|1-270-554-8504|GARY@MUSICZONEUSA.COM|0000105116
PROVERB COMMUNICATIONS SERVICES||||5208 PALM DR|FT. PIERCE|FL|34982|772-465-7271|1-772-466-3283|sales@proaudiofl.com|0000105119
STEEPLE SOUND AND VIDEO|DBA: TIMOTHY URNER|||PO BOX 73|ROYERSFORD|PA|19468|610-792-8995|1-610-792-8995|sales@steeplesound.com|0000105122
TRADEWIND SOUND|SUITE B|||750 WAREHOUSE RD|SAN ANGELO|TX|76903|325-482-9910|1-325-482-9909|tradewindsound@aol.com|0000105124
THE AUDIO VISUAL COMPANY|VIDEO WAREHOUSE, INC.|||98-820 MOANALUA RD|AIEA|HI|96701|808-485-3200|1-808-487-0733|plee@theavco.net|0000105128
WASHINGTON COMPUTER SERVICE|AKA, WASHINGTON ELECTRIC|||140 58TH STREET SUITE - 8F|BROOKLYN|NY|11220|718-491-6100|1-718-765-1973|accounts@washcomp.com|0000105129
BRENTS MUSIC HEADQUARTERS||||1936 COURTNEY DRIVE|FT. MYERS|FL|33901|239-222-3600|1-239-936-0917|rayzasharpvox@yahoo.com|0000105130
GUITARS ETC.||||5646 E. SPEEDWAY BLVD.|TUCSON|AZ|85712|520-748-1111|1-520-748-1608|adrians@guitarsetc.com|0000105147
MUSIC MASTERS|DBA: MAIN STREET MUSIC INC|||1114 N MONROE STREET|TALLAHASSEE|FL|32303|(850) 224-6158|1-850-224-8170|les@musicm.com|0000105157
SAM ASH INC||||PO BOX 9047|HICKSVILLE|NY|11802-9047|(516) 932-6400|516-932-7838|susan.greco@samash.com|0000105167
WINTER SOUND CO., INC.||||PO BOX 396|GLOUCESTER POINT|VA|23062|804-642-6434|1-804-642-6148|info@wintersound.com|0000105175
COMPREHENSIVE TECHNICAL GROUP INC.|CTG|||2030 POWERS FERRY RD,STE 130|ATLANTA|GA|30339|(404) 352-3000|404-352-2962|unknown@ctgatlanta.com|0000105177
EXPERT AUDIO REPAIRS (SVC)||||145 W. 28th St. Suite 6f|NEW YORK CITY|NY|10001|212-868-4357|1-212-868-2492||0000105178
RAVEN SOUND RENTAL||||2617 PEACH STREET|ERIE|PA|16508|(814) 456-0331|1-814-451-0135|tim@ravensound.com|0000105179
FULL THROTTLE FILMS INC||||912 Ruberta Ave|Glendale|CA|91201|818-956-1444|1-818-241-4519|VINCE@VERRENTS.COM|0000105182
BRONX ELECTRONICS||||3382A BOSTON ROAD|BRONX|NY|10469|718-515-9213|1-718-654-7713|bronxspeakerl@juno.com|0000105189
PRO SOUND, INC||||1375 NE 123RD STREET|MIAMI|FL|33161|(305) 891-1000|1-305-891-3000|jsheldon@prosound.net|0000105191
PRO SOUND SERVICE CO||||20 BROOKSIDE RD|BRAINTREE|MA|02184|781-849-1285|1-781-843-6584|ctappa@prosoundservice.com|0000105192
AUDIO MIDI.COM||||9240 DEERING AVE|CHATSWORTH|CA|91311|818-993-0772|1-818-993-0856|shipping@audiomidi.com|0000105193
ADVANCED AUDIO VIDEO|DBA: J. WILTSHIRE ENTERPRISES, INC.|||3733-1 WESTHEIMER RD #689|HOUSTON|TX|77027|713-963-9412|1-281-412-6780|jwiltshire@sbcglobal.net|0000105194
SIGLER MUSIC COMPANY||||920 SOUTH D STREET|FT SMITH|AR|72901|479-782-4934|1-479-424-1924|RMCFARLAND@SIGLERMUSIC.COM|0000105195
HARRIS TELLER||||7400 SOUTH MASON AVENUE|CHICAGO|IL|60638|(708) 496-2100|1-708-496-2130|PURCHASING@HARRISTELLER.COM|0000105199
KINGDOM, INC.||||PO BOX 506|MANSFIELD|PA|16933|570-662-7515|1-570-662-3875|johne@kingdominc.com|0000105202
LONG'S ELECTRONICS, INC.||||2630 5TH AVENUE, SOUTH|IRONDALE|AL|35210|205-956-6767|1-205-956-6772|rlong@longsav.com|0000105203
LPD MUSIC INTERNATIONAL||||32575 INDUSTRIAL DRIVE|MADISON HEIGHTS|MI|48071|248-585-9630|1-248-585-7360|purchasing@lpdmusic.com|0000105204
RILEYS MUSIC SHOPPE, INC.|DBA:RILEYS MUSIC|||4048 8th. STREET RD|HUNTINGTON|WV|25701|304-529-7216|1-304-733-0875|JRILEY1010@AOL.JCOM|0000105217
AUDISSEY||||841-B Pohukaina Street|Honolulu|HI|96813|808-591-2791|1-808-591-9497|rick@audissey.net|0000105222
MUSSON THEATRICAL INC|DBA MUSSON THEATRICAL TV FILM|||890 WALSH AVENUE|SANTA CLARA|CA|95050|(408) 986-0210|1-408-986-9552|LINDBERG@MUSSON.COM|0000105225
INTELLIGENT LIGHTING SERVICES||||840 SAGEBRUSH DR.|AUSTIN|TX|78758|512-873-7100|1-512-873-7177|ilssales@swreu.net|0000105235
HMG FOS Pricing Ref|||||||||||0000105275
HMG Web Pricing Ref|||||||||||0000105276
HANOUD ASSOCIATES||||260 HORNBINE ROAD|REHOBOTH|MA|02769|508-677-0701||paula@hanoud.com|0000105280
ISLAND INSTRUMENTS||||46-4444 KUNEKI STREET|KANEOHE|HI|96744|808-235-7544|1-808-235-2617|islandinstruments@yahoo.com|0000105283
SIGMET CORPORATION (DISTRIBUTION)||||289 HWY 33 EAST, BLDG. B|MANALAPAN|NJ|07726|732-792-1221|732-792-1305|Karinderstine@sigmetcorp.com|0000105284
ROBERT LOUIS ASSOCIATES (DISTRIBUTI||||3358 BABCOCK BLVD.|PITTSBURGH|PA|15237|412-369-8632|412-369-8633|sandyp@4rla.com|0000105285
SOUND DISTRIBUTION & SALES - WEST||||10073 76TH AVE|BRIDGEVIEW|IL|60455|818-716-7499|818-716-7013|smw-invoices@soundmarketingreps.com|0000105289
